,ano,ocupacao,Estado,Valor,ativo_problematico_deflacionado,ativo_problematico/pop
3135,2016,Empresário,MINAS GERAIS,20538718.0,2293890788.274823,111.68617185721247
3136,2016,MEI,MINAS GERAIS,20538718.0,77635124.58637248,3.7799401397094248
3137,2016,Outros,MINAS GERAIS,20538718.0,9277046727.1464,451.68577353009084
3138,2016,Servidor ou empregado público,MINAS GERAIS,20538718.0,1235094741.5868983,60.13494813000979
3160,2017,Aposentado/pensionista,MINAS GERAIS,20538718.0,1001629095.0992,48.76784885498696
3161,2017,Autônomo,MINAS GERAIS,20538718.0,1437549533.4113002,69.99217445856651
3162,2017,Empregado de empresa privada,MINAS GERAIS,20538718.0,2118271328.17121,103.13551839852956
3163,2017,Empregado de entidades sem fins lucrativos,MINAS GERAIS,20538718.0,15451301.080239339,0.7523011455846144
3164,2017,Empresário,MINAS GERAIS,20538718.0,3359604502.5960884,163.5742066567197
3165,2017,MEI,MINAS GERAIS,20538718.0,155191985.46811688,7.556069734640539
3166,2017,Outros,MINAS GERAIS,20538718.0,4937962455.970696,240.42213618058813
3167,2017,Servidor ou empregado público,MINAS GERAIS,20538718.0,1497023539.6589782,72.8878764321599
3188,2018,Aposentado/pensionista,MINAS GERAIS,20538718.0,1219679789.9687738,59.384416786323946
3189,2018,Autônomo,MINAS GERAIS,20538718.0,1372265310.519366,66.8135815740479
3190,2018,Empregado de empresa privada,MINAS GERAIS,20538718.0,2139111109.3872745,104.15017672413997
3191,2018,Empregado de entidades sem fins lucrativos,MINAS GERAIS,20538718.0,13672215.459401766,0.6656800808795255
3192,2018,Empresário,MINAS GERAIS,20538718.0,3025389164.2146106,147.30175292414114
3193,2018,MEI,MINAS GERAIS,20538718.0,202116852.72282875,9.84077257026601
3194,2018,Outros,MINAS GERAIS,20538718.0,4837491710.9342785,235.53036323563518
3195,2018,Servidor ou empregado público,MINAS GERAIS,20538718.0,1573708823.7370672,76.62157023320867
3216,2019,Aposentado/pensionista,MINAS GERAIS,20538718.0,1096070963.574983,53.36608465898324
3217,2019,Autônomo,MINAS GERAIS,20538718.0,1597953114.2037373,77.80198911167373
3218,2019,Empregado de empresa privada,MINAS GERAIS,20538718.0,2479290534.4922433,120.71301307570624
3219,2019,Empregado de entidades sem fins lucrativos,MINAS GERAIS,20538718.0,16765085.432571637,0.8162673752359635
3220,2019,Empresário,MINAS GERAIS,20538718.0,2954336103.5783753,143.84228380653434
3221,2019,MEI,MINAS GERAIS,20538718.0,242533610.31345055,11.808605109308699
3222,2019,Outros,MINAS GERAIS,20538718.0,5649487382.632121,275.0652393509722
3223,2019,Servidor ou empregado público,MINAS GERAIS,20538718.0,1371590407.1869211,66.78072152248846
3244,2020,Aposentado/pensionista,MINAS GERAIS,20538718.0,1048625964.3667085,51.05605736281634
3245,2020,Autônomo,MINAS GERAIS,20538718.0,1571490410.6118963,76.51355895786175
3246,2020,Empregado de empresa privada,MINAS GERAIS,20538718.0,2665771955.1607003,129.79251943381766
3247,2020,Empregado de entidades sem fins lucrativos,MINAS GERAIS,20538718.0,13269995.006365942,0.6460965580405721
3248,2020,Empresário,MINAS GERAIS,20538718.0,2838635124.175001,138.20897312943296
3249,2020,MEI,MINAS GERAIS,20538718.0,300807605.2270916,14.645880294334418
3250,2020,Outros,MINAS GERAIS,20538718.0,5757928762.268958,280.3450907826359
3251,2020,Servidor ou empregado público,MINAS GERAIS,20538718.0,1319567388.5673578,64.24779718808924
3272,2021,Aposentado/pensionista,MINAS GERAIS,20538718.0,1108699000.321756,53.980925212652316
3273,2021,Autônomo,MINAS GERAIS,20538718.0,1483193679.6490405,72.21452086975636
3274,2021,Empregado de empresa privada,MINAS GERAIS,20538718.0,2999083653.583796,146.02097626462353
3275,2021,Empregado de entidades sem fins lucrativos,MINAS GERAIS,20538718.0,13009517.648047509,0.6334142982072936
3276,2021,Empresário,MINAS GERAIS,20538718.0,2512245343.6255755,122.317534308888
3277,2021,MEI,MINAS GERAIS,20538718.0,309845726.1706979,15.085933122539485
3278,2021,Outros,MINAS GERAIS,20538718.0,6761159911.652492,329.1909413066819
3279,2021,Servidor ou empregado público,MINAS GERAIS,20538718.0,1499143204.6899817,72.99107980790143
3300,2022,Aposentado/pensionista,MINAS GERAIS,20538718.0,1303436072.3814247,63.46238710621689
3301,2022,Autônomo,MINAS GERAIS,20538718.0,1661203974.532299,80.88158056078763
3302,2022,Empregado de empresa privada,MINAS GERAIS,20538718.0,4235264937.3174424,206.20882653520255
3303,2022,Empregado de entidades sem fins lucrativos,MINAS GERAIS,20538718.0,17238667.663265746,0.8393253981707011
3304,2022,Empresário,MINAS GERAIS,20538718.0,2958855221.552344,144.06231302033282
3305,2022,MEI,MINAS GERAIS,20538718.0,449457488.31595546,21.883424677039503
3306,2022,Outros,MINAS GERAIS,20538718.0,8379589655.363834,407.9899074208933
3307,2022,Servidor ou empregado público,MINAS GERAIS,20538718.0,2194518519.59466,106.84788211195362
3328,2012,Aposentado/pensionista,MATO GROSSO DO SUL,2756700.0,88571887.69516416,32.12967957890382
3329,2012,Autônomo,MATO GROSSO DO SUL,2756700.0,317037521.26995057,115.00617450935923
3330,2012,Empregado de empresa privada,MATO GROSSO DO SUL,2756700.0,162989999.15819556,59.125040504297004
3331,2012,Empregado de entidades sem fins lucrativos,MATO GROSSO DO SUL,2756700.0,1818764.0705907932,0.6597613344182512
3332,2012,Empresário,MATO GROSSO DO SUL,2756700.0,515534538.007079,187.01147676826605
3333,2012,Outros,MATO GROSSO DO SUL,2756700.0,1055252629.1921442,382.79559951831686
3334,2012,Servidor ou empregado público,MATO GROSSO DO SUL,2756700.0,287633096.4978323,104.33964395756966
3355,2013,Aposentado/pensionista,MATO GROSSO DO SUL,2756700.0,86758896.18702655,31.472012256330594
3356,2013,Autônomo,MATO GROSSO DO SUL,2756700.0,359578418.2003108,130.43799405097067
3357,2013,Empregado de empresa privada,MATO GROSSO DO SUL,2756700.0,159364707.10300362,57.80995650705685
3358,2013,Empregado de entidades sem fins lucrativos,MATO GROSSO DO SUL,2756700.0,2196118.9006251562,0.7966477674847304
3359,2013,Empresário,MATO GROSSO DO SUL,2756700.0,540730453.7068247,196.1513598530216
3360,2013,Outros,MATO GROSSO DO SUL,2756700.0,1174874308.9486248,426.18867085595997
3361,2013,Servidor ou empregado público,MATO GROSSO DO SUL,2756700.0,279405453.451885,101.35504532661696
3382,2014,Aposentado/pensionista,MATO GROSSO DO SUL,2756700.0,79512411.04532439,28.84333117325947
3383,2014,Autônomo,MATO GROSSO DO SUL,2756700.0,346123764.5174768,125.55728389649828
3384,2014,Empregado de empresa privada,MATO GROSSO DO SUL,2756700.0,157346458.93159094,57.077831803094625
3385,2014,Empregado de entidades sem fins lucrativos,MATO GROSSO DO SUL,2756700.0,3620805.8777816687,1.3134566248709212
3386,2014,Empresário,MATO GROSSO DO SUL,2756700.0,456555383.1678391,165.6166369818403
3387,2014,Outros,MATO GROSSO DO SUL,2756700.0,1308025609.7547064,474.4896469527719
3388,2014,Servidor ou empregado público,MATO GROSSO DO SUL,2756700.0,272383527.18832016,98.80782355291477
3409,2015,Aposentado/pensionista,MATO GROSSO DO SUL,2756700.0,85030655.46667317,30.845088499536825
3410,2015,Autônomo,MATO GROSSO DO SUL,2756700.0,310690128.1202886,112.70364135389727
3411,2015,Empregado de empresa privada,MATO GROSSO DO SUL,2756700.0,181372197.6291574,65.79323017708035
3412,2015,Empregado de entidades sem fins lucrativos,MATO GROSSO DO SUL,2756700.0,3158215.755164488,1.1456508706658282
3413,2015,Empresário,MATO GROSSO DO SUL,2756700.0,526718051.0144112,191.06832481387573
3414,2015,Outros,MATO GROSSO DO SUL,2756700.0,1472466456.3840783,534.140986100801
3415,2015,Servidor ou empregado público,MATO GROSSO DO SUL,2756700.0,274218575.73869616,99.47349212416881
3436,2016,Aposentado/pensionista,MATO GROSSO DO SUL,2756700.0,117171446.36931138,42.50424288798614
3437,2016,Autônomo,MATO GROSSO DO SUL,2756700.0,219910788.59515876,79.77320295830476
3438,2016,Empregado de empresa privada,MATO GROSSO DO SUL,2756700.0,230501953.22197998,83.61517510863713
3439,2016,Empregado de entidades sem fins lucrativos,MATO GROSSO DO SUL,2756700.0,1934414.799512037,0.7017139331490685
3440,2016,Empresário,MATO GROSSO DO SUL,2756700.0,568527359.6029408,206.23475880688534
3441,2016,MEI,MATO GROSSO DO SUL,2756700.0,19828385.06340566,7.192797570793216
3442,2016,Outros,MATO GROSSO DO SUL,2756700.0,1429799850.4891782,518.6635653096739
3443,2016,Servidor ou empregado público,MATO GROSSO DO SUL,2756700.0,309682670.7220035,112.33818359705573
3464,2017,Aposentado/pensionista,MATO GROSSO DO SUL,2756700.0,153954278.46658474,55.84730963346927
3465,2017,Autônomo,MATO GROSSO DO SUL,2756700.0,323738025.36681527,117.43679956716917
3466,2017,Empregado de empresa privada,MATO GROSSO DO SUL,2756700.0,347710670.2623907,126.13293802821876
3467,2017,Empregado de entidades sem fins lucrativos,MATO GROSSO DO SUL,2756700.0,1484435.6600043348,0.5384828454327039
3468,2017,Empresário,MATO GROSSO DO SUL,2756700.0,643619562.3568711,233.47464807809015
3469,2017,MEI,MATO GROSSO DO SUL,2756700.0,33075582.120376408,11.998252301801577
3470,2017,Outros,MATO GROSSO DO SUL,2756700.0,780440633.5609407,283.1068428051441
3471,2017,Servidor ou empregado público,MATO GROSSO DO SUL,2756700.0,328656085.3432979,119.22083844571331
3492,2018,Aposentado/pensionista,MATO GROSSO DO SUL,2756700.0,157844375.6514669,57.25845237112014
3493,2018,Autônomo,MATO GROSSO DO SUL,2756700.0,295078667.28515434,107.04054386953761
3494,2018,Empregado de empresa privada,MATO GROSSO DO SUL,2756700.0,358547338.5058567,130.06396724556777
3495,2018,Empregado de entidades sem fins lucrativos,MATO GROSSO DO SUL,2756700.0,1739750.186182375,0.6310988450619853
3496,2018,Empresário,MATO GROSSO DO SUL,2756700.0,542944164.4210243,196.95438909602942
3497,2018,MEI,MATO GROSSO DO SUL,2756700.0,42488650.160741575,15.412866891842267
3498,2018,Outros,MATO GROSSO DO SUL,2756700.0,771216206.7706453,279.76065831270915
3499,2018,Servidor ou empregado público,MATO GROSSO DO SUL,2756700.0,305639423.3392596,110.87148523207445
3520,2019,Aposentado/pensionista,MATO GROSSO DO SUL,2756700.0,167707880.7087999,60.83646414510099
3521,2019,Autônomo,MATO GROSSO DO SUL,2756700.0,326429452.8341159,118.4131217884122
3522,2019,Empregado de empresa privada,MATO GROSSO DO SUL,2756700.0,453972097.66359764,164.67954353524055
3523,2019,Empregado de entidades sem fins lucrativos,MATO GROSSO DO SUL,2756700.0,1814002.5590795807,0.6580340838972615
3524,2019,Empresário,MATO GROSSO DO SUL,2756700.0,702852878.0615628,254.9616853707559
3525,2019,MEI,MATO GROSSO DO SUL,2756700.0,55083474.0499292,19.98167158193826
3526,2019,Outros,MATO GROSSO DO SUL,2756700.0,931482479.8204535,337.8976601808153
3527,2019,Servidor ou empregado público,MATO GROSSO DO SUL,2756700.0,361722614.66446424,131.21580682136766
3548,2020,Aposentado/pensionista,MATO GROSSO DO SUL,2756700.0,207646049.12263906,75.32413723750827
3549,2020,Autônomo,MATO GROSSO DO SUL,2756700.0,327002629.2818857,118.62104301588337
3550,2020,Empregado de empresa privada,MATO GROSSO DO SUL,2756700.0,550353564.2824886,199.6421679118107
3551,2020,Empregado de entidades sem fins lucrativos,MATO GROSSO DO SUL,2756700.0,1870838.0087539873,0.6786512891333795
3552,2020,Empresário,MATO GROSSO DO SUL,2756700.0,584943061.8227257,212.18959691759193
3553,2020,MEI,MATO GROSSO DO SUL,2756700.0,69081070.95397054,25.05933578335348
3554,2020,Outros,MATO GROSSO DO SUL,2756700.0,987246360.3964727,358.12615097633864
3555,2020,Servidor ou empregado público,MATO GROSSO DO SUL,2756700.0,417305225.2344911,151.37854145699245
3576,2021,Aposentado/pensionista,MATO GROSSO DO SUL,2756700.0,248510578.31212655,90.14785007876321
3577,2021,Autônomo,MATO GROSSO DO SUL,2756700.0,337659829.93363196,122.48696990373706
3578,2021,Empregado de empresa privada,MATO GROSSO DO SUL,2756700.0,663069722.5339698,240.530243600671
3579,2021,Empregado de entidades sem fins lucrativos,MATO GROSSO DO SUL,2756700.0,2743045.593468031,0.9950468289868433
3580,2021,Empresário,MATO GROSSO DO SUL,2756700.0,541924737.5518248,196.58458938289434
3581,2021,MEI,MATO GROSSO DO SUL,2756700.0,83406157.62370332,30.255797737767374
3582,2021,Outros,MATO GROSSO DO SUL,2756700.0,1174968181.463911,426.22272335180145
3583,2021,Servidor ou empregado público,MATO GROSSO DO SUL,2756700.0,546364295.4125371,198.19505039087935
3604,2022,Aposentado/pensionista,MATO GROSSO DO SUL,2756700.0,256443591.3144331,93.02557090522475
3605,2022,Autônomo,MATO GROSSO DO SUL,2756700.0,408172682.95110774,148.0656883052591
3606,2022,Empregado de empresa privada,MATO GROSSO DO SUL,2756700.0,848554080.7139994,307.81517057133505
3607,2022,Empregado de entidades sem fins lucrativos,MATO GROSSO DO SUL,2756700.0,3649359.737785227,1.323814610869963
3608,2022,Empresário,MATO GROSSO DO SUL,2756700.0,653362350.3446274,237.00886942526478
3609,2022,MEI,MATO GROSSO DO SUL,2756700.0,105987769.41301072,38.447335369467375
3610,2022,Outros,MATO GROSSO DO SUL,2756700.0,1381108155.805919,501.00052809733336
3611,2022,Servidor ou empregado público,MATO GROSSO DO SUL,2756700.0,683943334.7728337,248.1022000119105
3632,2012,Aposentado/pensionista,MATO GROSSO,3658813.0,67921765.6219677,18.56388004032119
3633,2012,Autônomo,MATO GROSSO,3658813.0,770689016.8563527,210.63908345585102
3634,2012,Empregado de empresa privada,MATO GROSSO,3658813.0,287251509.7838484,78.50948102126247
3635,2012,Empregado de entidades sem fins lucrativos,MATO GROSSO,3658813.0,2548001.122702124,0.6964010247864879
3636,2012,Empresário,MATO GROSSO,3658813.0,1508315373.0048583,412.24172238506264
3637,2012,Outros,MATO GROSSO,3658813.0,1631685843.762873,445.9604368309812
3638,2012,Servidor ou empregado público,MATO GROSSO,3658813.0,425195231.82565904,116.21124988504715
3658,2013,Aposentado/pensionista,MATO GROSSO,3658813.0,75001080.64323787,20.498746627181514
3659,2013,Autônomo,MATO GROSSO,3658813.0,809293193.7214117,221.19009463490255
3660,2013,Empregado de empresa privada,MATO GROSSO,3658813.0,263471547.25729734,72.01011564605716
3661,2013,Empregado de entidades sem fins lucrativos,MATO GROSSO,3658813.0,2321636.4109089626,0.6345326779228571
3662,2013,Empresário,MATO GROSSO,3658813.0,1353286570.205909,369.8703842491838
3663,2013,Outros,MATO GROSSO,3658813.0,1762238154.3268619,481.64203918780817
3664,2013,Servidor ou empregado público,MATO GROSSO,3658813.0,450319694.1428728,123.07808410620406
3685,2014,Aposentado/pensionista,MATO GROSSO,3658813.0,73313488.5779381,20.037506310909603
3686,2014,Autônomo,MATO GROSSO,3658813.0,721409961.3792375,197.1704925557107
3687,2014,Empregado de empresa privada,MATO GROSSO,3658813.0,268330751.3788715,73.33819776492308
3688,2014,Empregado de entidades sem fins lucrativos,MATO GROSSO,3658813.0,1498162.3288217718,0.409466766632176
3689,2014,Empresário,MATO GROSSO,3658813.0,1209040692.0895383,330.44615619588603
3690,2014,Outros,MATO GROSSO,3658813.0,1854679337.086533,506.90738692754536
3691,2014,Servidor ou empregado público,MATO GROSSO,3658813.0,395106083.3194068,107.98750395808881
3712,2015,Aposentado/pensionista,MATO GROSSO,3658813.0,55415874.847307324,15.145861471276975
3713,2015,Autônomo,MATO GROSSO,3658813.0,790450958.4164069,216.04027273774497
3714,2015,Empregado de empresa privada,MATO GROSSO,3658813.0,314211781.0445227,85.87806511142348
3715,2015,Empregado de entidades sem fins lucrativos,MATO GROSSO,3658813.0,1709517.9043382527,0.46723292618077306
3716,2015,Empresário,MATO GROSSO,3658813.0,1684899371.0453064,460.5043687789746
3717,2015,Outros,MATO GROSSO,3658813.0,2183565511.2698736,596.7961498086603
3718,2015,Servidor ou empregado público,MATO GROSSO,3658813.0,396880409.63403237,108.47244984480824
3739,2016,Aposentado/pensionista,MATO GROSSO,3658813.0,86304882.2026222,23.588218966813063
3740,2016,Autônomo,MATO GROSSO,3658813.0,707893170.2851783,193.47618210746992
3741,2016,Empregado de empresa privada,MATO GROSSO,3658813.0,317628406.6484618,86.81187222426011
3742,2016,Empregado de entidades sem fins lucrativos,MATO GROSSO,3658813.0,468710.70434860024,0.12810458046054835
3743,2016,Empresário,MATO GROSSO,3658813.0,2101802149.2081287,574.4491858993965
3744,2016,MEI,MATO GROSSO,3658813.0,15436941.60689066,4.219111937912831
3745,2016,Outros,MATO GROSSO,3658813.0,2128385671.8817308,581.7147998221639
3746,2016,Servidor ou empregado público,MATO GROSSO,3658813.0,325840583.6316551,89.05636435413756
3767,2017,Aposentado/pensionista,MATO GROSSO,3658813.0,134815982.04684007,36.84691785200284
3768,2017,Autônomo,MATO GROSSO,3658813.0,809757344.6576216,221.3169529728963
3769,2017,Empregado de empresa privada,MATO GROSSO,3658813.0,456502023.9486637,124.76779325662824
3770,2017,Empregado de entidades sem fins lucrativos,MATO GROSSO,3658813.0,1262071.701129154,0.34494020359312
3771,2017,Empresário,MATO GROSSO,3658813.0,1722044536.2137072,470.6566135557371
3772,2017,MEI,MATO GROSSO,3658813.0,27283320.336466614,7.456877500016157
3773,2017,Outros,MATO GROSSO,3658813.0,1244332721.140203,340.0919153671431
3774,2017,Servidor ou empregado público,MATO GROSSO,3658813.0,359477696.56602806,98.24981396043691
3795,2018,Aposentado/pensionista,MATO GROSSO,3658813.0,150277979.05813068,41.072877749732136
3796,2018,Autônomo,MATO GROSSO,3658813.0,860644211.0086051,235.2249789777737
3797,2018,Empregado de empresa privada,MATO GROSSO,3658813.0,489601767.5973485,133.81437302134557
3798,2018,Empregado de entidades sem fins lucrativos,MATO GROSSO,3658813.0,901720.4876843095,0.246451646390321
3799,2018,Empresário,MATO GROSSO,3658813.0,1373041586.1540062,375.26968067348787
3800,2018,MEI,MATO GROSSO,3658813.0,37563558.12450232,10.26659687841448
3801,2018,Outros,MATO GROSSO,3658813.0,1019953548.0265154,278.7662414084883
3802,2018,Servidor ou empregado público,MATO GROSSO,3658813.0,355103744.6518455,97.05435742461982
3823,2019,Aposentado/pensionista,MATO GROSSO,3658813.0,201810144.76380703,55.157272252997636
3824,2019,Autônomo,MATO GROSSO,3658813.0,873872103.4222409,238.84032975236528
3825,2019,Empregado de empresa privada,MATO GROSSO,3658813.0,572120213.1011826,156.36771081254565
3826,2019,Empregado de entidades sem fins lucrativos,MATO GROSSO,3658813.0,3050307.8646236435,0.8336878284360648
3827,2019,Empresário,MATO GROSSO,3658813.0,1510660063.2703772,412.8825559738574
3828,2019,MEI,MATO GROSSO,3658813.0,47217117.4528719,12.905037085216406
3829,2019,Outros,MATO GROSSO,3658813.0,1099202881.8258123,300.42608950657285
3830,2019,Servidor ou empregado público,MATO GROSSO,3658813.0,448596474.9435509,122.60710644232184
3851,2020,Aposentado/pensionista,MATO GROSSO,3658813.0,191362079.37077522,52.301683461487436
3852,2020,Autônomo,MATO GROSSO,3658813.0,954760981.5817264,260.9482861194946
3853,2020,Empregado de empresa privada,MATO GROSSO,3658813.0,683169602.5526501,186.7189174611138
3854,2020,Empregado de entidades sem fins lucrativos,MATO GROSSO,3658813.0,1593590.7949251821,0.43554857679941067
