data_publicacao,diretoria,numero_revista,codigo,titulo,numero,data_deposito,data_prioridade,cod_prioridade,classif_internacion,classif_nacion,titulo_inid,titular_nome,titular_uf,titular_pais,inventor_nome,titular_1,titular_parceiros1,titular_parceiros2,titular_abrev,titular_uf1,titular_uf2,inventor_1,inventor_outros,classif_nac1,classif_nac2,classif_nac3,classif_internac1,classif_internac2,classif_internac3
17/11/2020,Patente,2602,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 009513-0,09/05/2019,,,B22F 9/24; B22F 1/00; B82Y 5/00; A61K 47/00,B22F 9/24; B22F 1/0018; B82Y 5/00; A61K 47/00; B22F 2301/255,MÉTODO DE SÍNTESE VERDE DE NANOPARTÍCULAS DE OURO POLIMÓRFICAS E USO,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,MG,BR,ANA GRACI BRITO MADURRO; JOÃO MARCOS MADURRO; PEDRO HENRIQUE GONÇALVES GUEDES; JÉSSICA GUIMARÃES BRUSSASCO; ANNA CLARA RIOS MOÇO; DAYANE DOTTO DE MORAES; BÁRBARA DUARTE CUNHA,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,,,UFU,MG,,ANA GRACI BRITO MADURRO,JOÃO MARCOS MADURRO; PEDRO HENRIQUE GONÇALVES GUEDES; JÉSSICA GUIMARÃES BRUSSASCO; ANNA CLARA RIOS MOÇO; DAYANE DOTTO DE MORAES; BÁRBARA DUARTE CUNHA,B22F 9/24,B22F 1/0018,B82Y 5/00; A61K 47/00; B22F 2301/255,B22F 9/24,B22F 1/00,B82Y 5/00; A61K 47/00
17/11/2020,Patente,2602,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 009541-5,10/05/2019,,,A61K 36/062; A61P 35/00; B01D 11/00; B01D 11/02; B01D 11/04; B01D 3/40,,PROCESSO DE OBTENÇÃO DO EXTRATO DE PENICILLIUM PURPUROGENUM,UNIVERSIDADE FEDERAL DO MARANHÃO; UNIVERSIDADE ESTADUAL DO MARANHÃO,MA; MA,BR; BR,AMANDA MARA TELES; MARIA DO DESTERRO SOARES BRANDÃO NASCIMENTO; GEUSA FELIPA DE BARROS BEZERRA; ANA PAULA SILVA DE AZEVEDO DOS SANTOS; FERNANDO ALMEIDA DE SOUZA; ANDRÉ ALVARES MARQUES VALE; GABRIEL XAVIER SILVA,UNIVERSIDADE FEDERAL DO MARANHÃO,UNIVERSIDADE ESTADUAL DO MARANHÃO,,UFMA,MA,MA,AMANDA MARA TELES,MARIA DO DESTERRO SOARES BRANDÃO NASCIMENTO; GEUSA FELIPA DE BARROS BEZERRA; ANA PAULA SILVA DE AZEVEDO DOS SANTOS; FERNANDO ALMEIDA DE SOUZA; ANDRÉ ALVARES MARQUES VALE; GABRIEL XAVIER SILVA,,,,A61K 36/062,A61P 35/00,B01D 11/00; B01D 11/02; B01D 11/04; B01D 3/40
17/11/2020,Patente,2602,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 009649-7,13/05/2019,,,C05F 5/00; C05F 11/08,,PROCESSO DE OBTENÇÃO DE FERTILIZANTE ORGÂNICO COMPOSTO E USO DO FERTILIZANTE OBTIDO,UNIVERSIDADE FEDERAL DO PARANA; BIO4-SOLUÇÕES BIOTECNOLÓGICAS,PR; PR,BR; BR,MIGUEL DANIEL NOSEDA; ANDRÉ OLIVEIRA DOS SANTOS; JENIFER MOTA RODRIGUES; MARCELO CALIDE BARGA; LEONARDO MAGALHÃES CRUZ; MARIA EUGÊNIA DUARTE NOSEDA,UNIVERSIDADE FEDERAL DO PARANA,BIO4-SOLUÇÕES BIOTECNOLÓGICAS,,UFPR,PR,PR,MIGUEL DANIEL NOSEDA,ANDRÉ OLIVEIRA DOS SANTOS; JENIFER MOTA RODRIGUES; MARCELO CALIDE BARGA; LEONARDO MAGALHÃES CRUZ; MARIA EUGÊNIA DUARTE NOSEDA,,,,C05F 5/00,C05F 11/08,
17/11/2020,Patente,2602,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 009662-4,13/05/2019,,,B09B 3/00; C08J 11/06; B29C 70/00,B09B 3/00; C08J 11/06; B29C 70/00,PROCESSO DE REAPROVEITAMENTO DE PAPEL MOEDA E USO COMO REFORÇO PARA POLÍMEROS,UNIVERSIDADE FEDERAL DE MINAS GERAIS,MG,BR,ROCHEL MONTERO LAGO; FABIANO GOMES FERREIRA DE PAULA; MATEUS CARVALHO MONTEIRO DE CASTRO; CAMILA SILVA BREY GIL; TÚLIO PACHECO BOAVENTURA,UNIVERSIDADE FEDERAL DE MINAS GERAIS,,,UFMG,MG,,ROCHEL MONTERO LAGO,FABIANO GOMES FERREIRA DE PAULA; MATEUS CARVALHO MONTEIRO DE CASTRO; CAMILA SILVA BREY GIL; TÚLIO PACHECO BOAVENTURA,B09B 3/00,C08J 11/06,B29C 70/00,B09B 3/00,C08J 11/06,B29C 70/00
17/11/2020,Patente,2602,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 20 2019 009353-1,08/05/2019,,,B05B 9/043,B05B 9/043,BOMBA ELÉTRICA PARA PULVERIZAÇÃO DE LÍQUIDOS DE BAIXA VISCOSIDADE,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS - IFSULDEMINAS",MG,BR,MOSAR FARIA BOTELHO; NILTON LENO RIBEIRO DO CARMO SANTOS; JADSON MAXIMIANO DA SILVA; MICHEL DA SILVA BEZERRA TERRA,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS - IFSULDEMINAS",,,IFSULDEMINAS,MG,,MOSAR FARIA BOTELHO,NILTON LENO RIBEIRO DO CARMO SANTOS; JADSON MAXIMIANO DA SILVA; MICHEL DA SILVA BEZERRA TERRA,B05B 9/043,,,B05B 9/043,,
24/11/2020,Patente,2603,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 009559-8,10/05/2019,,,C10B 53/02; C10G 1/00; C10G 3/00,C10B 53/02; C10G 1/00; C10G 3/40; C10G 2300/1011,"PROCESSO DE OBTENÇÃO DE BIOCARVÃO E DE BIO-ÓLEO CRU, PROCESSO DE OBTENÇÃO DE CARVÃO ATIVADO MAGNÉTICO, CARVÃO ATIVADO MAGNÉTICO E SEU USO, USO DO BIO-ÓLEO CRU OU DA FRAÇÃO DE DESTILADO DE BIO-ÓLEO E USO DO BIOCARVÃO",UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,RS,BR,SILVIO LUIS PEREIRA DIAS; ZEBAN SHAH; RENATO CATALUÑA VESES; ANDERSON JOSÉ BARCELLOS LEITE; JÚLIO CÉSAR PACHECO VAGHETTI; ALEXANDRE BAZZO; RÉGIS BARLEM MACHADO; LUCAS GONÇALVES ALVES,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,,,UFRGS,RS,,SILVIO LUIS PEREIRA DIAS,ZEBAN SHAH; RENATO CATALUÑA VESES; ANDERSON JOSÉ BARCELLOS LEITE; JÚLIO CÉSAR PACHECO VAGHETTI; ALEXANDRE BAZZO; RÉGIS BARLEM MACHADO; LUCAS GONÇALVES ALVES,C10B 53/02,C10G 1/00,C10G 3/40; C10G 2300/1011,C10B 53/02,C10G 1/00,C10G 3/00
24/11/2020,Patente,2603,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 009574-1,10/05/2019,,,G05D 23/19; B64G 1/50,,DISPOSITIVO E MÉTODO DE CONTROLE PARA MORTALHAS TÉRMICAS DE UMA CÂMARA TERMO VÁCUO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",RJ,BR,WILLIAM DOS SANTOS OLIVEIRA; RONNAN SEIJI TATIBANA; WILLIAM DA SILVA VIANNA; ROGERIO ATEM DE CARVALHO; CEDRIC SALOTTO CORDEIRO; JOÃO ELIAS MOTHÉ,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",,,IFFLUMINENSE,RJ,,WILLIAM DOS SANTOS OLIVEIRA,RONNAN SEIJI TATIBANA; WILLIAM DA SILVA VIANNA; ROGERIO ATEM DE CARVALHO; CEDRIC SALOTTO CORDEIRO; JOÃO ELIAS MOTHÉ,,,,G05D 23/19,B64G 1/50,
24/11/2020,Patente,2603,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 009630-6,10/05/2019,,,A61G 5/04; B64D 11/06,,CADEIRA DE RODAS MOTORIZADA E SISTEMA DE MOVIMENTAÇÃO AUTOMATIZADO PARA EMPREGO NO INTERIOR DE AERONAVES,UNIVERSIDADE DE SÃO PAULO - USP,SP,BR,EDUARDO DE SENZI ZANCUL; YURI SPURAS TAJIMA; PEDRO ORII ANTONACIO; DENILTON DONIZETTI SILVA; LUCAS APARECIDO BERNARDES CRUZ; VÍCTOR CUSSOL MACUL; ANDRÉ LEME FLEURY; ROSELI DE DEUS LOPES,UNIVERSIDADE DE SÃO PAULO - USP,,,USP,SP,,EDUARDO DE SENZI ZANCUL,YURI SPURAS TAJIMA; PEDRO ORII ANTONACIO; DENILTON DONIZETTI SILVA; LUCAS APARECIDO BERNARDES CRUZ; VÍCTOR CUSSOL MACUL; ANDRÉ LEME FLEURY; ROSELI DE DEUS LOPES,,,,A61G 5/04,B64D 11/06,
24/11/2020,Patente,2603,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 009907-0,15/05/2019,,,F24F 11/30; F24F 11/50,F24F 11/30; F24F 11/50,"SISTEMA DE MONITORAMENTO REMOTO DE PARÂMETROS AMBIENTAIS, CLIMÁTICOS E DE CONFORTO AMBIENTAL EM ESPAÇOS ABERTOS",UNIVERSIDADE DE SÃO PAULO - USP,SP,BR,ALESSANDRA PRATA SHIMOMURA; JUN OKAMOTO JUNIOR; LEONARDO MARQUES MONTEIRO,UNIVERSIDADE DE SÃO PAULO - USP,,,USP,SP,,ALESSANDRA PRATA SHIMOMURA,JUN OKAMOTO JUNIOR; LEONARDO MARQUES MONTEIRO,F24F 11/30,F24F 11/50,,F24F 11/30,F24F 11/50,
24/11/2020,Patente,2603,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 010156-3,17/05/2019,,,A61B 17/17,A61B 17/1714; A61B 17/1739,GUIA DE PERFURAÇÃO CONDILAR E USO,UNIVERSIDADE FEDERAL DE MINAS GERAIS,MG,BR,CLEUZA MARIA DE FARIA REZENDE; SANTIAGO JARAMILLO COLORADO; JUAN CARLOS CAMPOS RUBIO; BRENO FERREIRA LIZARDO,UNIVERSIDADE FEDERAL DE MINAS GERAIS,,,UFMG,MG,,CLEUZA MARIA DE FARIA REZENDE,SANTIAGO JARAMILLO COLORADO; JUAN CARLOS CAMPOS RUBIO; BRENO FERREIRA LIZARDO,A61B 17/1714,A61B 17/1739,,A61B 17/17,,
01/12/2020,Patente,2604,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 009657-8,13/05/2019,,,G01N 21/78; G01N 33/04,G01N 21/78; G01N 33/04,SENSOR MICROFLUÍDICO PARA DETECÇÃO SIMULTÂNEA DE MÚLTIPLOS ADULTERANTES EM AMOSTRAS DE LEITE,UNIVERSIDADE FEDERAL DE GOIÁS,GO,BR,WENDELL KARLOS TOMAZELLI COLTRO; GUILHERME ROBERTO DE OLIVEIRA; KAROLINY ALMEIDA OLIVEIRA; LEANDRO DE BISPO CARNEIRO; MARIO HENRIQUE PALIS SANTANA,UNIVERSIDADE FEDERAL DE GOIÁS,,,UFG,GO,,WENDELL KARLOS TOMAZELLI COLTRO,GUILHERME ROBERTO DE OLIVEIRA; KAROLINY ALMEIDA OLIVEIRA; LEANDRO DE BISPO CARNEIRO; MARIO HENRIQUE PALIS SANTANA,G01N 21/78,G01N 33/04,,G01N 21/78,G01N 33/04,
01/12/2020,Patente,2604,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 009677-2,13/05/2019,,,A61K 36/61; A61K 127/00; A61P 29/00; A61P 31/04; A61P 31/10; A61P 35/00; A61P 17/18; A61K 8/9783; A61Q 17/00,,"COMPOSIÇÃO ANALGÉSICA, ANTICOLINESTERÁSICA, ANTIMICROBIANA, ANTITUMORAL, ANTIOXIDANTE E FOTOPROTETORA DO ÓLEO ESSENCIAL DE FOLHAS DE ALGRIZEA MINOR E RESPECTIVO PROCESSO DE OBTENÇÃO",UNIVERSIDADE FEDERAL DE PERNAMBUCO; UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO - UNIVASF,PE; PE,BR; BR,BRUNO OLIVEIRA DE VERAS; FERNANDA GRANJA DA SILVA OLIVEIRA; AMANDA VIRGÍNIA BARBOSA; LUIZ NASCIMENTO DE ARAÚJO NETO; REJANE PEREIRA NEVES; MARIA DANIELA SILVA BUONAFINA; JOSÉ RAFAEL DA SILVA ARAÚJO; ELISABETE REGINA FERNANDES RAMOS RIBEIRO; JACIANA DOS SANTOS AGUIAR; JACKSON ROBERTO GUEDES DA SILVA ALMEIDA; MÁRCIA VANUSA DA SILVA; JOÃO RICARDHIS SATURNINO DE OLIVEIRA; VERA LUCIA DE MENEZES LIMA; ALEXANDRE GOMES DA SILVA; MARIA TEREZA DOS SANTOS CORREIA; CAIO RODRIGO DIAS DE ASSIS; JÚLIO CÉSAR RIBEIRO DE OLIVEIRA FARIAS DE AGUIAR,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO - UNIVASF,,UFPE,PE,PE,BRUNO OLIVEIRA DE VERAS,FERNANDA GRANJA DA SILVA OLIVEIRA; AMANDA VIRGÍNIA BARBOSA; LUIZ NASCIMENTO DE ARAÚJO NETO; REJANE PEREIRA NEVES; MARIA DANIELA SILVA BUONAFINA; JOSÉ RAFAEL DA SILVA ARAÚJO; ELISABETE REGINA FERNANDES RAMOS RIBEIRO; JACIANA DOS SANTOS AGUIAR; JACKSON ROBERTO GUEDES DA SILVA ALMEIDA; MÁRCIA VANUSA DA SILVA; JOÃO RICARDHIS SATURNINO DE OLIVEIRA; VERA LUCIA DE MENEZES LIMA; ALEXANDRE GOMES DA SILVA; MARIA TEREZA DOS SANTOS CORREIA; CAIO RODRIGO DIAS DE ASSIS; JÚLIO CÉSAR RIBEIRO DE OLIVEIRA FARIAS DE AGUIAR,,,,A61K 36/61,A61K 127/00,A61P 29/00; A61P 31/04; A61P 31/10; A61P 35/00; A61P 17/18; A61K 8/9783; A61Q 17/00
01/12/2020,Patente,2604,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 009698-5,13/05/2019,,,A61K 47/36; A61K 47/38; A61K 31/422; A61K 33/245; A61P 1/04; A61P 31/00,,"DISPOSITIVO PARA LIBERAÇÃO CONTROLADA DE FURAZOLIDONA E ÍONS BISMUTO(III), PROCESSO DE OBTENÇÃO E USO",CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS; UNIVERSIDADE FEDERAL DE MINAS GERAIS,MG; MG,BR; BR,PRISCILA PEREIRA SILVA CALDEIRA; KLÁUDIA MARIA MACHADO NEVES SILVA; DIOGO ÉMERSON LEITE DE CARVALHO; JUAN CARLOS CAMPOS RUBIO; PAULO EUSTÁQUIO DE FARIA,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,UNIVERSIDADE FEDERAL DE MINAS GERAIS,,CEFET-MG,MG,MG,PRISCILA PEREIRA SILVA CALDEIRA,KLÁUDIA MARIA MACHADO NEVES SILVA; DIOGO ÉMERSON LEITE DE CARVALHO; JUAN CARLOS CAMPOS RUBIO; PAULO EUSTÁQUIO DE FARIA,,,,A61K 47/36,A61K 47/38,A61K 31/422; A61K 33/245; A61P 1/04; A61P 31/00
01/12/2020,Patente,2604,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 009706-0,13/05/2019,,,C12Q 1/68,,"INICIADORES, KIT E MÉTODO PARA DIAGNÓSTICO MOLECULAR DE MUTAÇÕES RELACIONADAS À RESISTÊNCIA AOS BENZIMIDAZÓIS EM TRICHURIS TRICHIURA, E USOS",UNIVERSIDADE FEDERAL DE MINAS GERAIS,MG,BR,ÉLIDA MARA LEITE RABELO; VALÉRIA NAYARA GOMES MENDES DE OLIVEIRA; LUCIANA WERNECK ZUCCHERATO; LUIS FERNANDO VIANA FURTADO,UNIVERSIDADE FEDERAL DE MINAS GERAIS,,,UFMG,MG,,ÉLIDA MARA LEITE RABELO,VALÉRIA NAYARA GOMES MENDES DE OLIVEIRA; LUCIANA WERNECK ZUCCHERATO; LUIS FERNANDO VIANA FURTADO,,,,C12Q 1/68,,
01/12/2020,Patente,2604,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 009716-7,13/05/2019,,,A61K 47/36; A61K 47/10; A61K 38/28; A61P 3/10,,RESUMO DA PATENTE DE INVENÇÃO FORMULAÇÃO DE FILMES BIOPOLIMÉRICOS PARA ADMINISTRAÇÃO DE BIOTERÁPICOS,UNIVERSIDADE FEDERAL DO PIAUÍ,PI,BR,EDSON CAVALCANTI DA SILVA FILHO; ANDRÉIA BAGLIOTTI MENEGUIM; HERNANE SILVA BARUD; TAIS DE CASSIA RIBEIRO,UNIVERSIDADE FEDERAL DO PIAUÍ,,,UFPI,PI,,EDSON CAVALCANTI DA SILVA FILHO,ANDRÉIA BAGLIOTTI MENEGUIM; HERNANE SILVA BARUD; TAIS DE CASSIA RIBEIRO,,,,A61K 47/36,A61K 47/10,A61K 38/28; A61P 3/10
01/12/2020,Patente,2604,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 009720-5,13/05/2019,,,C07C 67/54; C07C 67/02; C07C 68/08; C10L 1/02; C11B 3/12,C07C 67/54; C07C 67/02; C07C 68/08; C10L 1/02; C11B 3/12,PROCESSO DE PRODUÇÃO DE COMBUSTÍVEL DE AVIAÇÃO A PARTIR DE ÓLEOS VEGETAIS ESPECÍFICOS,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,MG,BR,LUIZ VITOR LEONARDI HARTER; DOUGLAS QUEIROZ SANTOS; JOSÉ DOMINGOS FABRIS; SAMUEL PERES CHAGAS; JULIANA QUIERATI DA SILVA,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,,,UFU,MG,,LUIZ VITOR LEONARDI HARTER,DOUGLAS QUEIROZ SANTOS; JOSÉ DOMINGOS FABRIS; SAMUEL PERES CHAGAS; JULIANA QUIERATI DA SILVA,C07C 67/54,C07C 67/02,C07C 68/08; C10L 1/02; C11B 3/12,C07C 67/54,C07C 67/02,C07C 68/08; C10L 1/02; C11B 3/12
01/12/2020,Patente,2604,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 009822-8,14/05/2019,,,G01N 33/02,,INDICADOR DE MUDANÇA DE TEMPERATURA PARA CONFECÇÃO DE EMBALAGEM INTELIGENTE E PROCESSO DE PRODUÇÃO,UNIVERSIDADE FEDERAL DE VIÇOSA,MG,BR,NILDA DE FÁTIMA FERREIRA SOARES; CRISTIANE PATRÍCIA DE OLIVEIRA; TAÍLA VELOSO DE OLIVEIRA,UNIVERSIDADE FEDERAL DE VIÇOSA,,,UFV,MG,,NILDA DE FÁTIMA FERREIRA SOARES,CRISTIANE PATRÍCIA DE OLIVEIRA; TAÍLA VELOSO DE OLIVEIRA,,,,G01N 33/02,,
01/12/2020,Patente,2604,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 009990-9,16/05/2019,,,A61K 36/185; A61K 131/00; A61P 17/02; A61K 9/107,,"FORMULAÇÃO TÓPICA CONTENDO BASE DE EXTRATO LIOFILIZADO DE CARYOCAR VILLOSUM- PIQUIÁ, USADO COM FINALIDADE CICATRIZANTE DE LESÕES TECIDUAIS EM USO HUMANO E VETERINÁRIO",UNIVERSIDADE FEDERAL DO PARÁ; UNIVERSIDADE DO ESTADO DO PARÁ,PA; PA,BR; BR,MARIA TATIANE GONÇALVES SÁ; BARBARELLA DE MATOS MACCHI; ALEJANDRO FERRAZ DO PRADO; EDILENE OLIVEIRA DA SILVA; JOSÉ LUIZ MARTINS DO NASCIMENTO,UNIVERSIDADE FEDERAL DO PARÁ,UNIVERSIDADE DO ESTADO DO PARÁ,,UFPA,PA,PA,MARIA TATIANE GONÇALVES SÁ,BARBARELLA DE MATOS MACCHI; ALEJANDRO FERRAZ DO PRADO; EDILENE OLIVEIRA DA SILVA; JOSÉ LUIZ MARTINS DO NASCIMENTO,,,,A61K 36/185,A61K 131/00,A61P 17/02; A61K 9/107
01/12/2020,Patente,2604,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 010032-0,16/05/2019,,,C02F 9/00; C02F 1/52; C02F 1/28; C02F 101/10; C02F 101/30; C02F 103/26; B01J 20/10; C05G 3/00,C02F 9/00; C02F 1/52; C02F 1/28; C02F 2101/10; C02F 2101/30; C02F 2103/26; B01J 20/10; C05G 3/0076,MÉTODO DE TRATAMENTO DE ÁGUAS RESIDUÁRIAS E USO DAS ÁGUAS RESIDUÁRIAS APÓS O TRATAMENTO,UNIVERSIDADE FEDERAL DE UBERLÂNDIA; FAPEMIG - FUNDAÇÃO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS; UNIVERSIDADE FEDERAL DE LAVRAS,MG; MG; MG,BR; BR; BR,ENIO TARSO DE SOUZA COSTA; LÍVIA MENDONÇA DE AGUIAR; PAULO MAGALHÃES NETO; SUELI MOURA BERTOLINO; GLEICE APARECIDA DE ASSIS; TAINE CRISTINA MOREIRA; JOÃO PAULO DIANIN DE OLIVEIRA; LUIZ ROBERTO GUIMARÃES GUILHERME; BRUNO TEIXEIRA RIBEIRO; GUILHERME LOPES; GEILA SANTOS CARVALHO; LÍVIA BOTELHO DE ABREU; BETHÂNIA LEITE MANSUR,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,FAPEMIG - FUNDAÇÃO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS,UNIVERSIDADE FEDERAL DE LAVRAS,UFU,MG,MG; MG,ENIO TARSO DE SOUZA COSTA,LÍVIA MENDONÇA DE AGUIAR; PAULO MAGALHÃES NETO; SUELI MOURA BERTOLINO; GLEICE APARECIDA DE ASSIS; TAINE CRISTINA MOREIRA; JOÃO PAULO DIANIN DE OLIVEIRA; LUIZ ROBERTO GUIMARÃES GUILHERME; BRUNO TEIXEIRA RIBEIRO; GUILHERME LOPES; GEILA SANTOS CARVALHO; LÍVIA BOTELHO DE ABREU; BETHÂNIA LEITE MANSUR,C02F 9/00,C02F 1/52,C02F 1/28; C02F 2101/10; C02F 2101/30; C02F 2103/26; B01J 20/10; C05G 3/0076,C02F 9/00,C02F 1/52,C02F 1/28; C02F 101/10; C02F 101/30; C02F 103/26; B01J 20/10; C05G 3/00
01/12/2020,Patente,2604,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 010065-6,16/05/2019,,,A61K 36/31; A61K 36/28; A61K 36/185; A61K 36/899; A61K 36/889; A61K 131/00; A61P 31/22; A61P 17/02,,COMPOSIÇÃO CICATRIZANTE E SEU USO,UNIVERSIDADE DE SÃO PAULO - USP,SP,BR,JOCELEM MASTRODI SALGADO,UNIVERSIDADE DE SÃO PAULO - USP,,,USP,SP,,JOCELEM MASTRODI SALGADO,,,,,A61K 36/31,A61K 36/28,A61K 36/185; A61K 36/899; A61K 36/889; A61K 131/00; A61P 31/22; A61P 17/02
01/12/2020,Patente,2604,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 010066-4,16/05/2019,,,G06T 7/00,G06T 7/0012; G06T 2207/30004; G06T 2207/30128,DISPOSITIVO DE AQUISIÇÃO E MÉTODO DE PROCESSAMENTO DE IMAGENS DE PLÂNTULAS,UNIVERSIDADE DE SÃO PAULO - USP,SP,BR,FRANCISCO GUILHIEN GOMES JUNIOR; ALBERTO TANNÚS; EDSON LUIZ GÉA VIDOTO; MATEUS JOSÉ MARTINS,UNIVERSIDADE DE SÃO PAULO - USP,,,USP,SP,,FRANCISCO GUILHIEN GOMES JUNIOR,ALBERTO TANNÚS; EDSON LUIZ GÉA VIDOTO; MATEUS JOSÉ MARTINS,G06T 7/0012,G06T 2207/30004,G06T 2207/30128,G06T 7/00,,
01/12/2020,Patente,2604,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 010090-7,17/05/2019,,,C12P 3/00; C12R 1/00,,PRODUÇÃO DE BIO-HIDROGÊNIO A PARTIR DAS CASCAS DA MANDIOCA (MANIHOT ESCULENTA) EM REATORES ANAERÓBIOS DESCONTÍNUOS,UNIVERSIDADE FEDERAL DE ALAGOAS,AL,BR,EDUARDO LUCENA CAVALCANTE DE AMORIM; JOSÉ MENDES FREIRE NETO; ISABELA CRISTINA LIMA DE MENEZES; ANA BEATRIZ VITORINO DE FARIAS; NORMA CANDIDA DOS SANTOS AMORIM,UNIVERSIDADE FEDERAL DE ALAGOAS,,,UFAL,AL,,EDUARDO LUCENA CAVALCANTE DE AMORIM,JOSÉ MENDES FREIRE NETO; ISABELA CRISTINA LIMA DE MENEZES; ANA BEATRIZ VITORINO DE FARIAS; NORMA CANDIDA DOS SANTOS AMORIM,,,,C12P 3/00,C12R 1/00,
01/12/2020,Patente,2604,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 010102-4,17/05/2019,,,F03D 1/00; F03D 1/04,,"DIFUSOR AERODINÂMICO PARA AEROGERADOR DE EIXO VERTICAL, AEROGERADOR DE EIXO VERTICAL E PROCESSO DE FABRICAÇÃO DE DIFUSOR AERODINÂMICO",UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,RS,BR,SUZANE MIRITZ; LUIS HENRIQUE ALVES CÂNDIDO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,,,UFRGS,RS,,SUZANE MIRITZ,LUIS HENRIQUE ALVES CÂNDIDO,,,,F03D 1/00,F03D 1/04,
01/12/2020,Patente,2604,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 010105-9,17/05/2019,,,C01G 39/02; C01B 39/00; B82Y 30/00; C09K 3/00,,NANOHÍBRIDOS PARA CONTROLE DE INFECÇÕES HOSPITALARES,UNIVERSIDADE FEDERAL DE PERNAMBUCO,PE,BR,SEVERINO ALVES JÚNIOR; VALÉRIA REJANE SILVA BRITO; GLÁUCIA MANOELLA DE SOUZA LIMA; AMANDA MARIA DA SILVA; ALUIZ MAGNO ALVES DÍMPINO DE ASSIS; GRICIRENE SOUZA CORREIA; WALTER MENDES DE AZEVEDO; MARCOS VINÍCIUS DA SILVA PAULA; ROBERTA CLÁUDIA SANTOS NEVES,UNIVERSIDADE FEDERAL DE PERNAMBUCO,,,UFPE,PE,,SEVERINO ALVES JÚNIOR,VALÉRIA REJANE SILVA BRITO; GLÁUCIA MANOELLA DE SOUZA LIMA; AMANDA MARIA DA SILVA; ALUIZ MAGNO ALVES DÍMPINO DE ASSIS; GRICIRENE SOUZA CORREIA; WALTER MENDES DE AZEVEDO; MARCOS VINÍCIUS DA SILVA PAULA; ROBERTA CLÁUDIA SANTOS NEVES,,,,C01G 39/02,C01B 39/00,B82Y 30/00; C09K 3/00
